days_visited_exp_pre,days_visited_free_pre,days_visited_fs_pre,days_visited_hs_pre,days_visited_rs_pre,days_visited_vrs_pre,locale_en_US,revenue_pre,os_type_osx,os_type_windows,easier_signup,became_member,days_visited_post
25,18,7,2,3,4,1,0.06,0,0,1,1,19
16,26,15,3,6,25,1,0.0,0,0,1,1,21
0,13,15,8,3,15,0,0.01,1,0,0,0,10
11,12,4,15,27,10,0,4.11,0,1,1,1,5
23,28,5,8,15,15,0,0.72,0,1,0,0,20
17,26,1,7,5,8,0,0.0,1,0,0,0,12
14,4,15,19,17,18,1,2.54,1,0,0,0,0
24,26,23,27,13,0,0,0.08,1,0,0,0,4
18,10,24,19,20,27,0,8.39,1,0,0,0,2
17,17,26,12,6,7,1,3142.72,1,0,1,1,26
25,20,24,5,13,23,0,0.39,0,1,0,0,12
9,15,18,20,5,7,1,1.52,0,1,1,1,19
17,24,25,7,24,2,0,0.0,1,0,1,1,12
0,6,8,3,12,24,0,7.98,0,1,1,1,11
18,1,22,3,27,18,0,0.48,0,1,1,0,-2
18,15,10,10,1,5,1,0.48,0,1,1,1,7
12,10,28,0,14,20,0,1.73,0,0,0,0,0
19,13,23,28,23,22,0,0.04,0,0,0,0,0
3,22,27,18,23,25,1,0.02,1,0,1,1,20
14,22,22,6,16,19,0,1.76,1,0,0,0,5
27,6,25,26,25,0,1,722.08,0,1,1,1,6
12,27,19,12,12,24,0,0.1,0,1,0,0,20
3,3,14,17,21,2,0,0.82,0,1,1,1,0
26,3,0,17,9,15,0,0.0,0,1,0,0,10
26,19,9,7,20,21,1,26.95,0,1,1,1,21
11,10,23,11,7,14,1,0.28,0,0,1,0,4
10,23,18,2,25,16,0,1302.65,1,0,1,1,14
12,12,16,8,3,17,1,198.58,1,0,1,1,16
11,22,10,17,28,17,0,0.0,0,0,1,1,14
25,16,25,6,0,7,0,0.08,1,0,0,0,1
9,28,17,28,28,3,0,42.9,1,0,0,0,20
16,4,21,17,23,16,0,20.22,1,0,0,0,7
2,14,20,2,20,6,0,0.18,0,0,1,0,12
17,16,24,23,15,4,1,0.05,0,0,1,1,14
9,21,23,14,22,23,0,0.0,0,1,1,0,19
8,16,6,21,2,23,1,0.04,1,0,0,0,16
9,20,22,7,28,24,1,0.22,0,0,0,0,5
26,11,27,28,17,5,0,0.59,0,0,0,0,4
16,13,26,0,6,18,0,0.96,1,0,1,1,9
8,10,18,12,8,25,1,0.37,0,1,0,0,4
6,12,3,11,19,22,0,37.25,0,0,1,1,7
4,15,20,11,27,4,1,5.0,0,0,1,1,6
0,17,28,15,18,27,1,1.43,1,0,0,0,14
19,23,21,6,25,22,1,9.04,0,0,1,1,12
6,26,25,19,0,16,0,19.81,0,1,1,1,13
21,7,22,11,21,4,0,10.73,0,0,0,0,14
26,0,26,16,28,9,1,0.0,0,1,1,0,-2
16,15,21,10,2,8,1,42.0,0,1,0,0,6
9,0,2,13,8,0,1,41.2,1,0,0,0,3
7,9,0,12,2,4,0,0.22,0,0,1,1,14
24,25,1,19,25,9,0,2.59,0,1,1,0,12
8,27,13,1,1,22,1,1.66,1,0,1,1,30
10,24,23,2,18,22,0,0.0,0,1,0,0,4
14,0,5,23,16,8,0,3.25,1,0,0,0,14
23,2,7,2,5,21,0,0.03,0,1,0,0,10
22,3,23,17,18,18,0,0.24,0,0,0,0,-5
16,18,0,26,19,13,0,5.4,0,1,1,1,19
17,1,15,15,26,4,0,0.81,0,1,1,1,5
3,16,23,12,25,10,0,0.12,1,0,0,0,16
16,5,26,8,19,10,0,0.96,0,1,1,1,0
7,24,4,8,9,4,0,13565.12,0,0,0,0,11
1,20,26,2,13,17,0,35.12,0,0,0,0,23
3,14,17,7,23,20,1,0.36,0,0,1,1,11
0,26,14,19,21,19,1,0.2,0,1,1,1,28
25,15,27,7,7,27,1,7.24,0,1,0,0,12
18,14,22,10,22,3,1,0.03,1,0,0,0,13
4,14,4,7,12,17,1,1.36,1,0,1,1,21
19,11,1,9,18,28,1,0.49,0,1,1,1,13
14,21,4,1,2,26,0,0.07,0,1,0,0,20
18,16,2,26,4,15,1,0.29,0,0,1,1,20
20,23,8,11,10,10,0,0.66,0,0,1,1,8
13,13,22,9,17,17,1,2.76,1,0,0,0,7
27,9,28,19,23,12,1,0.68,0,1,1,0,4
3,8,23,13,5,7,0,205.61,0,1,0,0,7
0,19,5,0,26,20,1,0.99,0,1,1,1,12
23,16,4,15,12,19,0,0.01,0,0,1,1,5
8,10,5,10,27,28,0,1.86,0,0,1,1,6
17,12,25,9,11,10,1,0.1,0,0,0,0,11
1,12,8,6,9,26,0,1.69,1,0,0,0,5
25,27,14,14,5,25,1,0.04,0,1,1,1,14
0,17,13,13,0,9,0,0.21,1,0,1,1,13
19,3,3,1,22,0,0,5.99,0,1,1,0,1
21,16,6,4,15,15,0,145.48,0,1,1,1,12
22,18,26,5,0,17,1,7.21,0,0,1,1,15
23,25,2,28,5,14,0,2.69,0,1,1,1,19
25,2,11,25,22,26,1,0.56,0,0,0,0,-5
4,25,13,12,0,6,1,2.46,0,1,1,1,11
28,27,20,16,16,22,1,0.07,1,0,0,0,19
11,21,17,11,0,1,1,3.32,1,0,1,1,21
13,4,18,27,15,7,0,2.63,1,0,0,0,-4
8,18,25,25,0,27,1,32.38,0,0,1,0,15
9,14,7,24,20,16,0,0.03,0,0,0,0,5
18,5,3,5,24,10,0,73.04,0,1,0,0,10
8,8,2,4,27,5,0,2.14,0,0,0,0,6
11,26,24,8,25,4,0,1442.05,0,0,0,0,16
3,14,5,18,8,4,1,0.31,1,0,1,1,0
27,20,11,1,28,7,0,1.39,0,1,0,0,10
14,0,22,1,26,13,0,6.91,0,1,1,0,-8
13,11,5,28,7,7,0,21.31,1,0,0,0,-2
6,18,24,28,14,26,1,0.94,1,0,0,0,2
13,3,11,16,9,23,1,2.67,1,0,1,1,10
27,11,20,12,5,21,1,0.02,0,1,0,0,11
1,17,3,2,9,19,0,0.15,0,0,0,0,0
12,15,25,20,22,13,1,35.28,0,1,1,1,13
21,14,3,25,14,12,1,5.54,1,0,1,0,10
28,14,1,11,16,27,0,0.05,0,1,0,0,15
3,23,3,5,13,27,1,0.0,0,1,0,0,8
8,13,2,12,20,14,1,8.62,1,0,0,0,1
5,2,1,16,10,22,0,620.07,0,1,0,0,12
9,20,7,12,9,8,0,5.48,0,0,1,1,7
17,3,25,21,4,2,1,3.81,1,0,0,0,9
8,16,16,27,17,14,1,16.96,1,0,0,0,13
1,28,6,25,7,11,0,5.22,0,0,1,1,19
28,7,11,5,1,1,0,266.56,0,0,1,1,11
17,2,10,14,6,13,0,0.12,0,1,0,0,11
11,24,8,8,19,25,1,1.27,0,0,0,0,15
26,24,8,7,11,19,1,0.15,0,1,0,0,8
2,20,16,10,22,7,0,7.65,1,0,1,0,9
16,16,26,12,5,0,1,1.13,1,0,1,1,21
20,27,1,23,15,2,0,2.53,0,0,0,0,20
0,0,6,6,24,5,1,3.86,1,0,1,1,8
19,19,9,18,16,15,0,0.6,1,0,0,0,11
28,17,22,17,25,3,1,9.24,1,0,1,1,10
10,19,9,7,25,28,1,5.59,0,1,1,1,12
25,17,5,11,3,3,1,0.04,0,1,1,1,15
2,3,7,17,24,1,0,0.34,0,0,0,0,2
9,15,15,6,13,14,0,6.78,1,0,0,0,6
15,20,16,10,9,27,0,14.17,1,0,1,1,23
6,28,13,24,11,1,1,4.39,0,1,1,0,21
10,1,6,15,24,18,1,0.09,1,0,1,1,6
6,20,21,0,21,16,1,0.5,1,0,0,0,23
23,25,24,14,13,16,1,1.61,0,1,0,0,17
23,28,18,10,14,11,1,0.34,0,0,1,1,17
28,15,13,17,22,15,0,0.67,1,0,0,0,21
11,26,16,4,18,3,0,0.06,1,0,1,1,17
4,23,21,19,28,19,1,2.87,1,0,1,0,16
27,10,10,25,27,19,1,0.0,1,0,1,1,5
4,5,19,13,21,28,1,1.0,0,0,0,0,10
4,17,7,21,23,7,1,298.78,1,0,0,0,13
17,8,1,2,25,25,0,2.78,1,0,1,1,9
6,10,22,17,1,5,1,0.01,0,1,0,0,0
13,6,4,24,22,1,1,0.78,1,0,0,0,6
0,5,7,16,8,25,0,53.66,1,0,1,1,13
28,1,5,12,23,6,1,9.73,0,0,1,0,-4
19,9,28,25,6,0,1,0.25,0,1,0,0,5
18,11,13,4,3,19,1,0.75,1,0,0,0,5
5,12,19,15,22,12,0,0.14,0,0,0,0,2
14,10,18,21,27,1,1,1.02,0,1,0,0,12
17,25,7,26,4,20,1,0.01,1,0,1,1,27
28,25,10,21,8,2,1,4.6,1,0,0,0,18
1,24,3,14,13,15,1,0.01,0,0,1,1,25
1,12,24,20,14,10,0,0.32,1,0,0,0,16
24,17,11,7,20,28,1,0.81,0,1,1,0,4
23,21,24,15,2,12,1,28.52,0,0,0,0,22
27,16,2,22,3,2,1,0.44,0,1,1,1,5
23,27,12,28,0,20,1,581.71,1,0,0,0,14
21,13,21,27,23,17,1,1.78,0,0,1,1,12
20,24,27,20,11,28,0,0.2,1,0,1,1,14
7,21,19,18,18,12,1,0.1,0,0,1,0,10
3,26,24,20,12,23,1,3.72,0,1,0,0,5
3,19,1,1,20,8,1,0.03,0,1,1,1,10
24,0,14,13,3,21,0,0.06,1,0,1,0,-1
22,21,6,2,2,7,1,57.44,0,0,0,0,15
0,18,7,13,13,6,0,0.01,0,0,1,1,11
18,19,7,20,0,1,1,0.67,1,0,1,1,18
20,19,2,17,21,13,0,0.12,0,0,1,0,19
6,15,17,10,27,1,0,59.14,0,0,0,0,12
28,2,12,20,21,22,0,3.36,0,1,0,0,13
17,10,12,4,16,5,1,0.0,1,0,0,0,0
22,17,11,12,13,18,0,0.19,0,0,1,1,20
23,0,11,26,18,16,0,4.21,0,0,1,0,-4
8,24,26,18,27,19,0,0.22,1,0,0,0,17
26,15,19,14,19,13,1,0.2,0,0,0,0,5
17,8,26,24,0,20,1,0.21,0,1,1,1,12
26,23,13,18,24,24,0,9.02,0,1,1,1,23
13,15,28,2,12,22,0,0.05,0,0,1,1,24
15,26,4,8,12,18,0,86.64,1,0,1,1,27
13,9,26,27,5,19,1,0.0,1,0,0,0,10
26,15,16,11,24,21,1,0.03,0,0,1,0,16
7,5,12,4,28,22,1,2.47,0,1,0,0,-5
18,24,15,10,16,19,0,0.69,0,0,0,0,22
22,25,4,0,2,22,0,0.08,1,0,1,1,27
17,0,5,27,9,11,1,0.07,0,0,1,0,-4
19,22,7,23,10,2,0,0.12,1,0,0,0,12
0,19,4,15,9,13,0,2.95,0,1,0,1,15
26,7,15,13,15,14,0,5.08,0,0,1,0,12
10,21,21,27,16,4,0,0.39,0,0,1,1,11
5,16,14,11,28,12,0,0.09,0,0,0,0,18
7,27,1,15,25,13,0,0.54,0,0,1,0,24
24,13,21,19,2,24,0,0.87,0,0,1,1,4
14,9,9,17,23,6,0,9.23,1,0,1,1,14
9,25,0,7,10,26,1,61.4,0,0,0,0,7
18,12,4,23,25,27,0,0.01,0,0,1,0,-1
1,22,24,1,4,8,0,0.02,0,1,0,0,24
9,10,15,16,10,11,0,1.15,0,0,1,1,13
17,22,14,11,20,17,1,8.78,0,1,1,1,10
8,14,8,2,21,18,0,5.29,1,0,0,0,0
28,25,20,14,15,25,1,71.22,1,0,0,1,13
21,8,0,24,10,8,0,43.78,0,1,0,0,14
15,10,12,4,19,2,1,7.59,0,0,1,1,13
25,18,26,23,21,24,0,0.02,0,0,0,0,18
28,1,14,6,26,1,0,0.13,1,0,1,0,-4
26,15,1,3,19,12,0,79.21,0,1,0,0,0
11,27,24,12,27,27,1,0.01,0,0,1,1,18
25,14,12,26,8,0,0,0.1,0,1,0,0,11
3,27,21,12,10,26,1,0.31,0,1,1,1,13
17,1,5,22,15,22,1,0.02,0,1,1,0,0
5,8,14,19,2,5,1,58.13,0,1,0,0,1
17,11,16,21,1,10,1,46.39,0,0,0,0,-1
20,12,4,25,23,4,1,0.09,1,0,0,0,0
7,21,11,6,15,23,0,0.12,0,0,0,0,4
6,4,11,4,23,24,1,1628.83,0,0,0,0,7
10,7,21,22,5,22,1,1.17,0,0,1,1,0
26,8,13,15,17,13,1,0.07,0,0,0,0,6
4,7,7,3,17,9,0,0.01,0,1,0,0,-1
2,3,7,23,0,3,0,0.01,0,1,0,0,0
9,9,10,23,17,25,0,0.16,0,1,0,0,10
10,18,26,4,28,11,0,0.01,0,0,0,0,3
14,11,20,20,5,1,1,5.53,1,0,0,0,4
26,5,3,14,18,27,1,1588.02,1,0,1,0,1
17,5,17,12,25,17,0,6.14,1,0,1,0,-5
1,14,15,13,7,1,1,11.42,0,1,0,0,19
26,7,14,6,14,9,1,2.64,0,0,0,0,16
3,7,21,13,18,6,0,0.01,0,1,0,0,6
16,4,15,12,1,17,0,4.8,0,1,1,1,9
10,11,7,15,16,9,0,0.07,0,1,1,1,3
24,14,5,0,2,2,1,1.49,1,0,0,0,6
18,25,14,15,20,21,1,0.02,0,0,0,0,9
16,13,19,15,26,1,1,7.4,1,0,0,0,13
22,2,21,19,24,12,0,10.66,0,1,1,1,3
19,9,17,4,21,22,0,0.12,1,0,1,1,12
9,17,19,6,19,19,1,0.0,0,1,1,1,17
2,12,20,22,11,9,1,0.44,1,0,1,0,12
3,18,16,2,18,28,0,27.58,0,1,0,0,16
0,15,25,3,1,13,1,72.57,1,0,0,0,9
7,7,17,25,16,16,1,0.07,0,1,0,0,1
1,0,8,10,10,14,0,0.12,0,1,0,0,-5
9,0,8,15,21,13,1,1.65,1,0,1,1,9
26,18,24,23,7,27,1,2.73,1,0,1,1,14
5,10,8,10,12,0,0,3.98,1,0,1,1,10
23,13,3,4,3,20,0,4.06,0,1,0,0,5
27,9,1,10,21,22,0,1.9,0,1,1,0,3
12,18,27,25,12,28,1,0.96,0,0,1,1,16
19,5,9,16,15,28,0,0.62,1,0,0,0,9
3,21,13,12,28,3,1,2.0,0,0,0,0,0
17,23,22,2,21,23,1,0.02,1,0,1,1,26
28,28,8,14,7,25,0,0.35,0,1,1,1,18
10,2,14,12,2,11,0,0.9,0,0,0,0,5
28,6,21,9,2,17,0,0.07,0,1,1,0,14
3,6,24,16,21,9,1,0.08,0,0,1,1,1
7,22,3,3,1,1,0,1.38,0,0,1,1,19
14,23,19,9,28,7,1,39.17,0,1,0,0,16
12,0,23,6,12,4,1,0.02,1,0,0,1,1
8,10,10,21,5,28,0,0.18,1,0,0,0,6
12,8,0,23,26,10,0,62.3,0,0,0,0,13
24,24,20,8,27,13,0,1.59,1,0,0,0,16
0,19,22,0,23,18,0,136.09,1,0,1,1,9
22,28,9,2,20,20,1,0.01,0,1,1,1,15
11,7,24,15,26,27,0,42.87,0,0,0,0,0
25,9,25,28,23,21,1,0.74,1,0,0,0,5
16,20,2,22,25,3,1,3.99,0,1,1,1,20
1,26,20,20,13,6,1,0.67,0,0,1,0,15
27,12,10,14,19,6,1,1.59,1,0,0,0,17
8,17,1,26,3,7,1,1.49,0,0,0,0,3
18,11,27,12,21,17,1,0.34,0,1,1,1,12
21,17,18,23,23,24,1,212.46,0,0,0,0,6
21,7,12,16,9,28,0,10.2,0,1,0,0,5
19,19,2,15,16,7,0,144.28,1,0,0,0,4
13,16,11,9,4,4,0,182.49,0,0,0,0,16
7,24,9,0,23,11,0,0.02,1,0,1,0,20
24,17,6,23,3,20,1,124.6,0,1,0,0,14
19,24,23,7,11,7,0,0.03,1,0,0,0,7
24,27,17,17,25,1,1,9.72,1,0,0,0,8
4,20,22,10,4,10,1,12.83,1,0,1,1,10
1,4,3,21,7,9,0,0.23,0,1,1,0,12
26,14,10,27,27,19,1,541.17,0,1,1,1,9
26,22,12,6,17,4,0,210.01,0,1,0,0,7
17,8,8,19,2,27,1,6.71,0,1,0,0,9
9,22,3,17,25,11,0,9.62,0,1,0,0,12
19,22,28,0,10,26,0,25.02,1,0,0,0,12
8,3,14,17,6,8,1,2.17,0,0,1,0,-6
16,1,2,11,28,16,1,2.34,0,1,1,0,0
26,5,7,19,18,7,1,82.33,1,0,0,0,0
8,2,10,17,3,15,1,0.5,0,0,0,0,0
12,11,3,10,21,9,1,0.56,0,1,1,1,13
26,3,4,28,22,2,0,36.17,0,0,1,0,0
21,25,9,12,24,14,1,3.31,1,0,1,1,15
6,10,17,25,24,3,1,0.08,0,1,0,0,4
25,3,23,27,3,4,0,0.05,0,0,0,0,2
23,13,11,17,21,19,1,1.64,0,0,1,1,11
24,13,13,10,24,19,0,0.11,1,0,0,0,0
18,2,15,1,25,5,0,1.17,0,0,0,0,5
0,24,26,28,7,22,1,0.0,1,0,0,0,12
11,1,28,13,28,5,0,172.65,1,0,1,1,10
16,23,13,4,19,18,1,0.08,0,1,1,1,26
8,14,26,17,28,14,1,35.69,0,1,0,0,6
8,4,13,10,28,28,0,0.07,1,0,1,1,13
4,6,23,12,17,10,0,3.77,0,0,1,0,-5
7,3,18,23,24,7,1,168.16,0,0,1,1,9
22,24,3,27,22,26,1,1.64,0,0,0,0,19
6,6,27,26,22,3,0,0.0,0,1,0,0,8
4,19,14,11,23,0,1,1.19,0,1,0,0,10
19,21,4,24,23,5,0,0.47,1,0,1,1,19
8,3,22,18,8,10,0,0.1,0,0,0,0,3
23,11,1,3,2,15,0,41.77,1,0,0,0,11
12,15,23,28,6,6,0,0.02,1,0,0,0,10
11,6,2,15,26,12,1,7.84,0,0,0,0,13
27,22,18,23,25,2,1,0.89,1,0,1,1,22
27,11,10,23,23,4,0,4.63,1,0,1,0,0
16,15,19,6,6,3,0,1.9,0,0,1,1,11
3,9,0,28,0,25,0,0.44,1,0,1,1,1
2,0,21,18,4,24,1,1410.73,0,0,0,0,13
18,24,10,28,18,26,1,2.63,1,0,0,0,8
4,21,1,17,9,8,0,1.9,1,0,0,0,19
10,20,11,4,2,3,0,2.49,0,1,1,1,23
3,6,19,15,22,4,1,329.44,1,0,1,1,6
18,10,8,3,16,18,0,0.4,0,0,0,0,-4
5,22,24,7,3,12,1,4.02,1,0,1,1,22
20,5,21,7,18,16,0,3.1,0,1,1,0,15
26,22,22,25,16,17,0,9.8,0,1,0,0,20
10,11,21,1,20,17,0,0.1,0,1,0,0,13
23,26,28,15,20,0,1,3.37,0,1,1,0,7
17,9,24,21,0,5,1,0.11,0,1,0,0,8
15,4,28,22,8,18,1,0.01,0,0,0,0,2
12,18,2,4,19,26,0,0.57,1,0,0,0,12
1,23,27,4,14,25,0,2.0,0,1,0,0,5
21,10,9,28,23,26,0,0.02,1,0,1,0,11
6,3,3,27,10,4,0,0.01,0,0,1,0,-4
27,25,15,16,14,10,0,111.09,1,0,1,1,14
25,10,9,6,20,6,0,0.62,0,1,1,1,9
14,4,2,2,2,11,0,0.16,0,0,0,0,4
15,5,13,5,6,17,1,0.9,0,0,0,0,4
18,22,0,21,25,3,1,0.0,0,1,1,1,18
3,16,24,22,5,0,1,0.63,1,0,0,0,3
8,9,25,21,1,15,1,22.85,1,0,1,1,13
17,9,27,21,8,16,1,1.05,0,1,0,0,1
8,28,5,28,6,28,0,21.83,0,0,0,0,25
11,20,3,12,19,7,0,2.94,0,1,1,1,19
8,28,1,22,13,23,0,0.0,0,1,0,0,18
25,7,21,15,7,24,1,0.39,1,0,1,1,10
5,2,26,8,26,0,1,0.11,0,0,1,1,3
11,11,9,0,13,9,0,3.91,0,1,0,0,11
5,18,4,15,14,1,1,2.19,0,0,1,1,21
20,12,7,22,14,25,0,2.97,0,0,0,1,13
10,15,2,1,20,8,0,1.53,1,0,0,0,18
22,18,10,17,19,17,1,911.4,0,1,0,0,6
8,4,28,27,14,14,0,426.82,1,0,0,0,-3
17,10,21,1,4,17,1,0.13,1,0,1,0,1
26,13,18,16,13,24,0,0.41,0,0,1,1,19
24,17,11,16,21,16,1,9.85,1,0,0,0,8
6,17,20,0,20,27,0,10.83,0,0,1,1,11
17,9,23,5,22,22,0,1.79,0,0,0,0,4
4,18,22,9,12,26,1,0.57,0,0,0,0,17
23,7,1,7,28,12,0,1.09,0,1,1,0,0
13,9,23,25,9,24,0,25.01,0,1,1,1,7
11,11,16,12,9,17,1,0.03,0,1,0,0,10
26,19,24,15,2,9,0,0.0,0,0,1,1,12
5,17,1,12,12,28,1,3.53,1,0,0,0,6
28,23,28,12,7,11,0,12.81,1,0,0,0,22
1,13,26,0,21,23,1,1.5,0,0,1,1,8
26,27,18,4,23,8,1,1.35,0,0,1,1,27
1,21,27,6,12,7,1,0.05,1,0,1,0,5
9,7,9,7,21,17,1,0.15,0,0,0,0,13
20,1,20,27,28,4,0,7.0,0,1,0,0,1
14,26,24,9,24,0,1,0.08,0,1,1,1,22
18,14,4,22,2,4,1,3.98,0,0,1,1,11
28,4,20,26,22,8,1,162.73,0,1,1,1,-2
4,18,26,0,5,14,0,0.15,0,0,0,0,6
24,15,11,4,22,9,0,0.02,0,1,0,0,19
19,10,8,26,14,22,0,0.14,0,0,1,1,12
11,26,22,0,3,23,0,1.89,0,0,1,1,21
5,28,22,7,26,4,0,0.79,0,1,0,0,25
15,6,1,7,9,23,0,0.01,1,0,1,0,10
11,10,7,25,14,7,0,2.64,0,1,1,1,2
3,5,12,15,22,18,0,0.04,0,1,0,0,11
12,12,23,15,12,13,1,13.56,0,0,0,0,-2
22,17,10,12,19,10,0,1.04,0,1,1,1,17
16,16,18,27,15,12,1,0.02,0,0,0,0,12
1,8,10,24,0,14,1,0.03,0,1,1,0,13
18,15,22,15,24,10,0,8.34,0,1,1,1,15
18,11,25,3,21,10,1,4.43,1,0,1,1,4
26,5,24,2,10,25,0,0.37,0,1,0,0,6
14,24,19,10,19,14,0,24.06,0,1,1,1,29
15,19,14,18,24,1,1,0.74,1,0,1,1,24
27,9,7,3,7,26,0,1.01,0,0,0,0,1
2,12,17,24,13,9,0,2.67,0,1,1,0,0
13,15,23,5,5,16,1,3.53,0,1,0,0,1
24,12,22,24,4,14,1,0.05,0,0,1,1,-1
5,22,2,11,24,13,0,0.52,0,1,1,1,12
7,19,25,23,26,12,1,1.02,1,0,1,1,6
9,28,21,16,8,18,1,2.49,1,0,1,1,31
6,14,14,23,19,17,0,0.16,1,0,0,0,18
24,14,28,15,24,5,0,0.52,0,0,0,0,8
28,9,27,23,12,28,1,2.31,0,1,0,0,10
28,7,8,25,16,16,0,0.87,0,0,1,1,3
9,25,18,21,22,17,0,105.7,0,1,1,1,29
2,4,0,11,6,26,1,2.46,1,0,1,0,4
17,22,11,19,0,25,0,27.37,1,0,0,0,16
6,16,17,2,10,17,0,1.77,0,0,0,0,18
14,22,19,5,4,24,1,0.0,1,0,0,0,23
26,23,13,17,4,17,1,30.57,0,1,0,0,12
13,8,1,28,13,0,1,1.84,0,0,0,0,18
11,5,18,28,18,28,0,1295.81,0,1,0,0,4
22,13,14,8,10,5,1,1.09,1,0,1,0,15
11,18,24,27,14,4,0,2.01,1,0,0,0,16
21,9,22,24,6,12,0,0.59,0,1,0,0,-5
18,14,3,11,22,3,1,10.25,1,0,0,0,11
3,7,24,6,16,3,0,4.99,0,1,0,0,0
6,6,2,21,18,17,0,1.7,0,1,1,0,-5
8,1,13,1,6,5,0,0.18,1,0,0,0,-6
1,24,22,11,8,17,0,1.06,0,0,1,0,20
21,7,20,21,10,15,0,1.12,1,0,1,1,9
8,9,24,5,19,26,0,0.07,0,0,0,0,4
6,9,25,1,9,18,0,0.44,1,0,1,0,2
17,25,16,28,19,4,0,0.61,1,0,1,1,23
27,8,14,4,8,14,1,0.08,0,0,1,1,12
2,15,22,8,8,18,0,1.01,0,0,1,1,6
1,8,4,13,13,19,1,0.15,0,1,0,0,2
22,17,17,27,0,0,1,0.01,0,1,0,0,15
25,3,0,14,15,19,1,12.17,0,1,0,0,6
9,25,21,9,9,0,0,0.35,0,0,0,0,24
21,14,22,28,4,3,1,0.47,0,1,1,1,12
23,18,21,18,19,28,0,0.16,0,1,1,0,18
26,21,5,12,2,0,1,1481.16,0,1,0,0,16
17,19,22,9,20,24,1,0.9,1,0,0,0,2
2,7,27,26,9,6,0,4.7,1,0,0,0,8
23,20,10,7,1,13,1,0.23,0,0,1,1,14
5,26,17,4,22,26,0,72.45,0,0,0,0,4
3,4,24,3,3,19,0,143.92,0,1,0,0,14
14,8,1,6,8,13,1,0.05,0,1,1,1,12
20,20,22,1,21,14,1,0.02,0,0,0,0,5
23,4,27,6,0,5,1,2.72,1,0,0,0,3
16,22,6,21,9,25,0,0.13,0,1,0,0,13
1,3,24,26,16,18,0,0.13,1,0,0,0,9
27,27,25,23,16,2,0,14.99,1,0,0,0,26
12,9,15,1,17,19,0,1.03,1,0,0,0,-1
13,21,27,18,18,9,0,0.24,1,0,0,0,5
17,5,7,8,3,17,1,4231.96,0,0,0,0,12
2,6,22,5,22,25,1,0.0,0,0,1,0,12
24,1,22,6,15,24,1,0.2,1,0,1,0,-3
19,23,9,23,27,12,1,113.44,1,0,1,1,21
22,25,28,18,7,0,1,5.26,1,0,1,0,10
4,23,3,14,25,15,1,0.05,1,0,0,0,20
24,25,2,13,3,20,0,24.14,1,0,1,1,23
12,24,0,2,16,2,0,1.12,1,0,1,1,30
23,23,27,7,5,24,1,0.5,0,1,0,0,22
23,17,4,8,11,9,1,1.06,0,1,0,0,13
28,25,23,14,9,24,1,2.68,0,0,1,1,25
16,2,3,6,2,14,0,0.0,1,0,1,1,11
24,16,17,17,7,1,0,26.68,0,1,0,0,7
28,23,25,23,28,14,0,0.14,0,0,1,1,13
27,23,2,6,21,8,0,0.29,0,0,1,1,11
5,18,1,20,20,19,0,0.78,1,0,0,0,14
9,16,25,9,10,15,0,1.91,0,1,0,1,24
16,1,23,16,23,20,1,68.67,0,1,0,0,11
17,14,11,23,24,27,1,17.17,1,0,0,0,4
11,5,11,13,28,1,1,0.02,0,0,0,0,-5
5,20,24,17,0,3,1,0.01,0,1,1,1,19
8,8,20,15,18,2,0,0.64,0,1,1,1,11
13,22,24,3,14,2,0,1.78,1,0,0,0,2
27,3,22,7,9,11,0,0.06,0,1,0,0,4
8,18,24,6,27,10,1,0.46,0,0,0,0,9
9,22,9,8,1,2,1,0.22,0,0,1,0,9
1,17,4,13,21,25,1,0.01,0,0,1,1,16
20,5,11,14,11,5,1,12.1,0,0,1,0,2
2,14,2,3,16,8,1,0.45,1,0,0,0,7
9,15,24,23,9,6,1,27.87,1,0,0,0,11
15,17,19,4,10,20,0,2499.32,0,0,0,0,17
20,25,12,10,12,10,0,0.65,0,0,0,0,18
14,15,6,22,0,13,0,10.51,0,0,0,0,2
24,21,15,26,5,12,1,10.49,0,0,0,0,16
23,16,7,28,12,0,1,1.05,1,0,0,0,1
9,2,25,3,9,23,1,69.84,1,0,1,0,-1
8,7,10,13,19,13,1,0.39,1,0,1,0,0
4,9,9,9,15,25,1,0.07,1,0,1,0,13
28,21,26,24,26,17,0,0.0,0,0,0,0,10
16,21,11,27,19,10,0,24.6,0,0,1,1,4
8,25,11,28,15,27,1,0.01,0,0,0,0,3
8,1,26,1,22,8,1,0.0,0,1,0,0,-4
16,15,26,1,10,6,1,5.89,0,1,0,0,17
6,10,18,25,9,8,1,0.15,0,1,1,1,11
17,4,21,5,15,20,0,0.16,0,0,0,0,2
10,22,3,20,6,8,1,3.89,0,0,1,1,19
4,22,13,4,21,13,1,72.45,0,0,0,0,16
2,28,22,28,23,12,1,0.14,1,0,0,0,9
28,27,19,19,5,15,1,0.3,0,0,0,0,15
4,20,7,23,6,27,0,2.55,1,0,1,1,18
4,23,17,12,19,20,0,0.3,0,1,0,0,16
26,1,19,19,23,6,0,4.55,0,1,0,0,13
2,11,22,0,18,5,1,2.42,0,1,0,0,-1
4,2,22,22,16,27,0,7.57,1,0,0,0,7
22,10,19,22,5,10,0,86.61,0,1,1,1,10
4,2,19,18,18,20,0,2.44,0,1,1,0,2
1,19,9,18,4,26,0,1.75,0,0,1,1,20
