treated,age,educ,black,married,nodegree,dwincl,re74,re75,re78,hisp,early_ra,sample
,21,12,0,1,0,,18407.31,22823.03,25564.67,0,,2
,21,12,0,1,0,,9529.874,17421.63,17811.04,0,,2
,21,12,0,1,0,,11054.18,4031.806,16713.09,0,,2
,21,12,0,1,0,,12846.91,13456.06,19631.6,0,,2
,21,12,0,1,0,,13283.83,15135.39,17519.93,0,,2
,21,12,0,1,0,,7415.825,8060.032,9207.714,0,,2
,21,12,0,1,0,,10284.19,6738.774,7067.966,0,,2
,21,12,0,1,0,,14112.6,15873,19483.82,0,,2
,21,12,0,1,0,,14343.79,13432.79,2529.868,0,,2
,21,12,0,1,0,,12901.77,0,24636.66,0,,2
,21,12,0,1,0,,7278.676,7616.032,14527.53,0,,2
,21,12,0,1,0,,6653.67,8704.549,9407.207,0,,2
,21,12,0,1,0,,176.334,6285.823,0,0,,2
,21,12,0,1,0,,899.3035,2110.79,0,0,,2
,21,12,0,1,0,,21453.97,22925.08,21990.05,0,,2
,21,12,0,1,0,,13060.47,8493.29,14320.65,0,,2
,21,12,0,1,0,,1105.026,0,2361.407,0,,2
,21,12,0,1,0,,7603.915,8953.403,11885.35,0,,2
,21,12,0,1,0,,18007.62,17990.95,9877.124,0,,2
,21,12,0,1,0,,25862.32,24967.84,25564.67,0,,2
,21,12,0,1,0,,12300.28,10190.52,15003.36,0,,2
,21,12,0,1,0,,17351.27,13493.66,16695.36,0,,2
,21,12,0,1,0,,19708.27,24971.42,8009.278,0,,2
,21,12,0,1,0,,6032.583,0,0,0,,2
,21,12,0,1,0,,8916.623,9477.968,7489.118,0,,2
,21,12,0,1,0,,0,0,7591.082,0,,2
,21,12,0,1,0,,11649.8,13031.76,18545.47,0,,2
,21,12,0,1,0,,11165.86,13606.45,20318.74,0,,2
,22,16,0,1,0,,11048.31,7659,21700.41,0,,2
,22,16,0,1,0,,4192.831,2082.145,0,0,,2
,22,16,0,1,0,,576.0244,3084.726,22380.17,0,,2
,22,16,0,1,0,,3123.071,14209.79,25564.67,0,,2
,22,16,0,1,0,,5084.297,16358.18,8281.18,0,,2
,22,16,0,1,0,,577.9837,1312.306,0,0,,2
,22,16,0,1,0,,1728.073,5702.177,15310.72,0,,2
,22,16,0,1,0,,0,0,0,0,,2
,22,16,0,1,0,,5638.77,8794.064,25564.67,0,,2
,22,16,0,1,0,,1759.422,4568.903,0,0,,2
,22,16,0,1,0,,4190.872,9936.29,23458.91,0,,2
,31,8,0,1,1,,18771.73,20944.98,25564.67,1,,2
,28,18,0,1,0,,15523.27,17147.71,20920.18,0,,2
,28,18,0,1,0,,135.1894,0,0,0,,2
,28,18,0,1,0,,3458.106,9211.21,0,0,,2
,28,18,0,1,0,,0,3550.21,16438.23,0,,2
,28,18,0,1,0,,17388.49,16266.87,25564.67,0,,2
,28,18,0,1,0,,18826.59,20125.02,25564.67,0,,2
,28,18,0,1,0,,11685.07,18889.69,106.3963,0,,2
,28,18,0,1,0,,20766.27,21653.95,25564.67,0,,2
,28,18,0,1,0,,25862.32,25243.55,25564.67,0,,2
,30,8,0,1,1,,16726.26,25243.55,25564.67,0,,2
,30,8,0,1,1,,18691.41,15543.58,22984.56,0,,2
,30,8,0,1,1,,17543.28,14977.84,25564.67,0,,2
,30,8,0,1,1,,0,0,0,0,,2
,29,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,29,14,0,1,0,,25862.32,23637.63,15811.67,0,,2
,30,15,0,1,0,,18172.2,21285.14,24051.48,1,,2
,29,14,0,1,0,,17525.64,19126.02,17933.69,0,,2
,29,14,0,1,0,,21571.53,4923.387,25564.67,0,,2
,29,14,0,1,0,,25509.65,24599.03,25564.67,0,,2
,29,14,0,1,0,,0,0,12944.88,0,,2
,29,14,0,1,0,,24281.19,23082.63,25564.67,0,,2
,29,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,29,14,0,1,0,,0,0,12361.18,0,,2
,29,14,0,1,0,,16959.41,19534.21,23782.53,0,,2
,29,14,0,1,0,,19051.91,19636.26,25564.67,0,,2
,29,14,0,1,0,,17241.55,24240.97,25564.67,0,,2
,29,14,0,1,0,,19104.81,19596.87,25564.67,0,,2
,29,14,0,1,0,,12092.59,14711.08,16336.27,0,,2
,29,14,0,1,0,,0,0,0,0,,2
,22,15,0,1,0,,0,0,25564.67,0,,2
,22,15,0,1,0,,4204.586,4941.291,16249.08,0,,2
,22,15,0,1,0,,2123.845,862.9355,24175.61,0,,2
,22,15,0,1,0,,2063.108,0,0,0,,2
,22,15,0,1,0,,25862.32,24484.45,14653.14,0,,2
,22,15,0,1,0,,7280.635,9291.774,22391.99,0,,2
,22,15,0,1,0,,10799.48,13780.11,7162.541,0,,2
,22,15,0,1,0,,5391.902,11364.97,19528.16,0,,2
,28,17,0,1,0,,0,0,0,0,,2
,28,17,0,1,0,,21073.87,17530.84,20017.28,0,,2
,28,17,0,1,0,,25862.32,25243.55,25564.67,0,,2
,28,17,0,1,0,,21741.98,24706.45,25564.67,0,,2
,28,17,0,1,0,,17339.51,15344.85,20447.3,0,,2
,23,18,0,1,0,,3430.676,5213.419,23822.43,0,,2
,21,9,0,1,1,,9175.246,9506.613,8415.653,0,,2
,21,9,0,1,1,,17500.17,14609.03,9045.164,0,,2
,42,16,1,1,0,,0,0,0,0,,2
,30,7,0,1,1,,25711.46,18295.31,25564.67,0,,2
,30,7,0,1,1,,5186.179,1226.371,11214.47,0,,2
,53,3,1,1,1,,21732.19,20194.84,25048.94,0,,2
,29,13,0,1,0,,2780.2,0,14339.86,0,,2
,29,13,0,1,0,,17962.56,11590.55,2639.22,0,,2
,30,14,0,1,0,,25862.32,25243.55,25269.13,1,,2
,30,14,0,1,0,,24269.44,21951.14,25564.67,1,,2
,39,7,0,1,1,,17000.56,16675.06,19686.27,1,,2
,29,13,0,1,0,,15299.91,7472.807,16243.17,0,,2
,29,13,0,1,0,,22964.57,25243.55,25564.67,0,,2
,29,13,0,1,0,,20791.74,22789.02,15176.25,0,,2
,29,13,0,1,0,,6348.024,18082.26,5915.339,0,,2
,29,13,0,1,0,,22919.5,22305.63,19120.3,0,,2
,29,13,0,1,0,,19876.76,6162.291,0,0,,2
,29,13,0,1,0,,203.7637,0,3027.862,0,,2
,28,16,0,1,0,,23605.25,24699.29,25564.67,0,,2
,28,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,29,11,0,1,1,,2829.181,0,9785.506,0,,2
,29,11,0,1,1,,25862.32,25243.55,25564.67,0,,2
,29,11,0,1,1,,0,811.0161,0,0,,2
,29,11,0,1,1,,4668.933,0,843.7819,0,,2
,29,11,0,1,1,,2766.485,8196.097,13101.52,0,,2
,22,14,0,1,0,,14678.83,16923.92,18329.72,0,,2
,22,14,0,1,0,,3174.012,8656.21,16933.27,0,,2
,22,14,0,1,0,,0,20887.69,0,0,,2
,22,14,0,1,0,,10721.11,12091.84,19294.68,0,,2
,22,14,0,1,0,,14582.82,14410.31,19142.47,0,,2
,22,14,0,1,0,,22396.38,17106.53,17420.92,0,,2
,22,14,0,1,0,,7866.456,13112.32,14998.92,0,,2
,22,14,0,1,0,,23689.49,22744.26,25564.67,0,,2
,22,14,0,1,0,,1028.615,13771.16,25564.67,0,,2
,22,14,0,1,0,,12568.7,15892.69,12025.74,0,,2
,22,14,0,1,0,,6326.473,10790.27,15786.55,0,,2
,22,14,0,1,0,,14810.1,14351.23,20315.79,0,,2
,22,14,0,1,0,,21843.87,8285.613,25564.67,0,,2
,28,16,0,1,0,,5092.134,23875.74,25564.67,0,,2
,28,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,28,16,0,1,0,,19375.19,21571.6,25564.67,0,,2
,28,16,0,1,0,,4880.534,18844.94,23033.32,0,,2
,28,16,0,1,0,,18810.92,19747.26,25564.67,0,,2
,28,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,28,16,0,1,0,,15478.21,17321.37,17488.89,0,,2
,28,16,0,1,0,,19198.86,6480.968,23175.19,0,,2
,28,16,0,1,0,,1202.99,7139.807,16547.58,0,,2
,28,16,0,1,0,,21651.86,21061.36,22940.23,0,,2
,28,16,0,1,0,,25862.32,25243.55,17212.56,0,,2
,28,16,0,1,0,,20394.01,22379.03,25564.67,0,,2
,28,16,0,1,0,,18260.37,1915.645,22390.51,0,,2
,28,16,0,1,0,,22835.25,24101.32,24237.67,0,,2
,28,16,0,1,0,,13428.81,14571.44,18087.37,0,,2
,28,16,0,1,0,,17986.07,17339.27,17948.47,0,,2
,28,16,0,1,0,,19526.05,21220.69,20274.41,0,,2
,28,16,0,1,0,,22390.5,19140.34,19316.84,0,,2
,28,16,0,1,0,,564.2689,0,0,0,,2
,28,16,0,1,0,,17778.39,18309.63,24862.75,0,,2
,28,16,0,1,0,,2306.057,9572.854,24382.49,0,,2
,28,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,28,16,0,1,0,,0,0,0,0,,2
,28,16,0,1,0,,0,1312.306,0,0,,2
,28,16,0,1,0,,23679.7,23630.47,25564.67,0,,2
,28,16,0,1,0,,17907.7,18153.87,21942.76,0,,2
,28,16,0,1,0,,11792.83,18316.79,22225.01,0,,2
,28,16,0,1,0,,20113.83,19086.63,22983.08,0,,2
,23,17,0,1,0,,0,0,0,0,,2
,23,17,0,1,0,,5213.609,9476.178,19915.32,0,,2
,23,17,0,1,0,,5495.743,14621.56,15418.6,0,,2
,45,12,0,0,0,,0,82.35484,0,0,,2
,16,10,0,0,1,,0,712.5484,6233.051,1,,2
,16,10,0,0,1,,691.6212,3774,7223.127,1,,2
,29,12,0,1,0,,24596.63,22232.23,25564.67,0,,2
,29,12,0,1,0,,0,0,0,0,,2
,29,12,0,1,0,,15303.83,6932.129,24290.87,0,,2
,29,12,0,1,0,,18730.59,17521.89,18289.82,0,,2
,29,12,0,1,0,,25862.32,22574.18,25564.67,0,,2
,29,12,0,1,0,,15926.88,4389.871,10754.89,0,,2
,27,18,0,1,0,,20736.88,23218.69,25564.67,0,,2
,27,18,0,1,0,,0,0,0,0,,2
,27,18,0,1,0,,0,0,16767.76,0,,2
,27,18,0,1,0,,20235.31,25243.55,25564.67,0,,2
,27,18,0,1,0,,9729.719,10536.05,25564.67,0,,2
,27,18,0,1,0,,25862.32,25243.55,25564.67,0,,2
,27,18,0,1,0,,7466.766,7508.613,22301.85,0,,2
,27,18,0,1,0,,1861.303,20409.68,25564.67,0,,2
,27,18,0,1,0,,12151.37,1015.113,25564.67,0,,2
,30,13,0,1,0,,25294.13,24740.47,25564.67,1,,2
,29,12,0,1,0,,21475.52,21958.31,16132.34,0,,2
,29,12,0,1,0,,20907.34,21936.82,21907.3,0,,2
,29,12,0,1,0,,25166.78,25243.55,25564.67,0,,2
,29,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,29,12,0,1,0,,4155.605,6212.419,5563.641,0,,2
,29,12,0,1,0,,19757.25,14875.79,25564.67,0,,2
,29,12,0,1,0,,24870.93,21559.06,25564.67,0,,2
,29,12,0,1,0,,17989.99,15992.95,18773.04,0,,2
,29,12,0,1,0,,1712.399,3713.129,864.47,0,,2
,29,12,0,1,0,,17899.86,18368.71,25341.53,0,,2
,29,12,0,1,0,,22355.23,24976.79,25564.67,0,,2
,29,12,0,1,0,,19586.79,21195.63,25564.67,0,,2
,29,12,0,1,0,,18466.09,20577.97,22598.87,0,,2
,29,12,0,1,0,,15464.49,17473.55,20352.73,0,,2
,29,12,0,1,0,,17008.39,17047.45,22047.68,0,,2
,29,12,0,1,0,,19312.49,19691.76,25564.67,0,,2
,29,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,29,12,0,1,0,,21910.48,24122.81,0,0,,2
,29,12,0,1,0,,0,669.5806,4583.908,0,,2
,29,12,0,1,0,,13223.09,12251.18,14647.23,0,,2
,29,12,0,1,0,,18613.04,18098.37,19044.94,0,,2
,29,12,0,1,0,,14330.08,14313.63,13308.41,0,,2
,29,12,0,1,0,,17288.57,16039.5,16484.04,0,,2
,29,12,0,1,0,,15245.05,16913.18,19956.7,0,,2
,29,12,0,1,0,,2566.639,2805.436,0,0,,2
,29,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,29,12,0,1,0,,2670.481,4021.064,20711.82,0,,2
,29,12,0,1,0,,6185.405,1758.097,11156.84,0,,2
,29,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,29,12,0,1,0,,18767.82,18024.97,19052.33,0,,2
,29,10,0,1,1,,20439.07,19838.56,5454.289,0,,2
,29,10,0,1,1,,20701.61,20318.37,25564.67,0,,2
,29,10,0,1,1,,10866.09,9796.646,20057.18,0,,2
,29,10,0,1,1,,8473.829,16241.81,2476.67,0,,2
,29,10,0,1,1,,11230.52,7068.193,14147.75,0,,2
,16,9,0,0,1,,0,0,4974.028,1,,2
,24,18,0,1,0,,0,71.6129,453.662,0,,2
,22,13,0,1,0,,21193.39,12149.13,23008.2,0,,2
,22,13,0,1,0,,17259.18,17600.66,10044.11,0,,2
,22,13,0,1,0,,25862.32,25243.55,25564.67,0,,2
,22,13,0,1,0,,25862.32,25243.55,2809.158,0,,2
,22,13,0,1,0,,11977,14874,3400.249,0,,2
,22,13,0,1,0,,13842.22,14836.4,16243.17,0,,2
,22,13,0,1,0,,16871.25,17348.23,14982.67,0,,2
,22,13,0,1,0,,7037.687,9393.822,8334.378,0,,2
,22,13,0,1,0,,9494.606,12782.9,12166.12,0,,2
,22,13,0,1,0,,17061.29,13688.81,25136.13,0,,2
,22,13,0,1,0,,21867.38,17836.98,25564.67,0,,2
,22,13,0,1,0,,7862.538,7979.468,14186.17,0,,2
,22,13,0,1,0,,0,161.129,0,0,,2
,28,15,0,1,0,,15979.78,0,7520.15,0,,2
,28,15,0,1,0,,15584.01,13964.52,446.2734,0,,2
,28,15,0,1,0,,8309.251,14360.18,10286.46,0,,2
,28,15,0,1,0,,10873.93,11637.1,12735.05,0,,2
,28,15,0,1,0,,0,0,1411.229,0,,2
,28,15,0,1,0,,7388.395,3680.903,3936.664,0,,2
,28,15,0,1,0,,2842.896,2866.306,9476.66,0,,2
,23,16,0,1,0,,3089.764,9535.258,19671.5,0,,2
,23,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,23,16,0,1,0,,5527.092,16678.64,8050.654,0,,2
,23,16,0,1,0,,9476.974,18198.63,0,0,,2
,23,16,0,1,0,,2145.397,3718.5,8875.226,0,,2
,23,16,0,1,0,,25862.32,25243.55,15471.8,0,,2
,23,16,0,1,0,,19051.91,18825.24,21743.27,0,,2
,23,16,0,1,0,,2065.067,4137.436,9150.083,0,,2
,23,16,0,1,0,,2846.815,0,8281.18,0,,2
,23,16,0,1,0,,5760.245,9094.839,25564.67,0,,2
,23,16,0,1,0,,2325.65,50.12903,0,0,,2
,23,16,0,1,0,,17782.3,19568.23,0,0,,2
,23,16,0,1,0,,6927.967,14809.55,2751.527,0,,2
,23,16,0,1,0,,1882.855,0,25564.67,0,,2
,23,16,0,1,0,,0,0,0,0,,2
,23,16,0,1,0,,195.9267,12716.66,20388.19,0,,2
,23,16,0,1,0,,5556.48,3990.629,0,0,,2
,23,16,0,1,0,,5601.544,17498.61,0,0,,2
,23,16,0,1,0,,17733.32,19758,25564.67,0,,2
,23,16,0,1,0,,7427.581,16870.21,20049.79,0,,2
,23,16,0,1,0,,3558.029,10059.82,23736.72,0,,2
,23,16,0,1,0,,1177.519,6285.823,9102.796,0,,2
,16,9,0,0,1,,0,4031.806,7314.747,1,,2
,16,9,0,0,1,,0,0,5217.853,1,,2
,22,11,0,1,1,,10738.74,9760.839,914.7128,0,,2
,22,11,0,1,1,,16973.13,585.4355,13736.95,0,,2
,22,11,0,1,1,,8121.161,1967.565,10768.19,0,,2
,20,14,1,0,0,,4872.697,4144.597,15579.67,0,,2
,27,17,0,1,0,,2498.065,0,19210.45,0,,2
,27,17,0,1,0,,858.1589,886.2097,502.427,0,,2
,27,17,0,1,0,,22594.27,11026.6,13286.24,0,,2
,27,17,0,1,0,,20425.36,20248.55,25564.67,0,,2
,27,17,0,1,0,,0,361.6452,10273.16,0,,2
,30,12,0,1,0,,12839.08,13986,9416.074,1,,2
,39,5,0,1,1,,14018.55,17967.68,15196.94,1,,2
,26,18,0,1,0,,9520.077,2164.5,6320.236,0,,2
,26,18,0,1,0,,24557.45,25243.55,25564.67,0,,2
,26,18,0,1,0,,8477.747,19319.37,25037.12,0,,2
,26,18,0,1,0,,22557.04,25243.55,25564.67,0,,2
,26,18,0,1,0,,16308.94,17205,25019.39,0,,2
,26,18,0,1,0,,11830.05,22987.74,17543.57,0,,2
,26,18,0,1,0,,18842.27,18852.1,25564.67,0,,2
,26,18,0,1,0,,4181.075,25243.55,25564.67,0,,2
,26,18,0,1,0,,0,16112.9,25564.67,0,,2
,26,18,0,1,0,,20971.99,21883.11,25564.67,0,,2
,26,18,0,1,0,,0,8414.517,22867.82,0,,2
,26,18,0,1,0,,1073.678,1989.048,21880.7,0,,2
,26,18,0,1,0,,6955.397,290.0323,0,0,,2
,26,18,0,1,0,,13548.33,19668.48,25564.67,0,,2
,26,18,0,1,0,,5832.737,18653.37,1691.997,0,,2
,22,12,0,1,0,,9710.126,17894.27,23775.14,0,,2
,29,9,0,1,1,,2934.982,4570.693,3901.198,0,,2
,29,9,0,1,1,,25862.32,25243.55,24577.55,0,,2
,29,9,0,1,1,,11207.01,2875.258,13388.2,0,,2
,29,9,0,1,1,,6126.627,8743.936,12835.53,0,,2
,25,18,0,1,0,,538.7984,7324.209,18212.98,0,,2
,25,18,0,1,0,,0,0,20689.65,0,,2
,25,18,0,1,0,,864.0367,0,25564.67,0,,2
,25,18,0,1,0,,0,7213.209,6465.054,0,,2
,29,16,0,1,0,,313.4827,0,0,1,,2
,24,17,0,1,0,,6667.385,21308.42,22037.34,0,,2
,24,17,0,1,0,,8417.01,5587.597,0,0,,2
,24,17,0,1,0,,0,0,24714.98,0,,2
,24,17,0,1,0,,101.8819,10326.58,13679.31,0,,2
,24,17,0,1,0,,1408.713,16873.79,20456.17,0,,2
,24,17,0,1,0,,3569.784,3193.936,25564.67,0,,2
,24,17,0,1,0,,6171.69,6953.613,0,0,,2
,24,17,0,1,0,,11592.98,13309.26,7806.83,0,,2
,24,17,0,1,0,,22335.64,24883.69,25564.67,0,,2
,24,17,0,1,0,,10783.8,4907.274,20510.85,0,,2
,22,12,0,1,0,,14177.25,12892.11,9571.235,0,,2
,22,12,0,1,0,,10113.74,9288.193,2365.84,0,,2
,22,12,0,1,0,,18033.09,13250.18,25564.67,0,,2
,22,12,0,1,0,,20062.89,13488.29,13209.4,0,,2
,22,12,0,1,0,,7496.155,5986.839,10618.94,0,,2
,22,12,0,1,0,,23340.75,22704.87,25564.67,0,,2
,22,12,0,1,0,,11500.9,12935.08,15659.47,0,,2
,22,12,0,1,0,,11022.83,9932.71,9953.966,0,,2
,22,12,0,1,0,,12153.33,14913.39,17481.51,0,,2
,22,12,0,1,0,,15977.82,17333.9,8850.104,0,,2
,22,12,0,1,0,,9992.261,6214.209,19556.23,0,,2
,22,12,0,1,0,,13540.49,21766.74,25564.67,0,,2
,22,12,0,1,0,,18566.01,18023.18,9600.79,0,,2
,22,12,0,1,0,,24097.02,9109.161,1439.306,0,,2
,22,12,0,1,0,,7294.35,13053.24,14087.17,0,,2
,22,12,0,1,0,,877.7515,0,0,0,,2
,22,12,0,1,0,,22682.43,20355.97,19834.05,0,,2
,22,12,0,1,0,,12554.98,13821.29,16528.37,0,,2
,22,12,0,1,0,,13791.28,7202.468,14263.02,0,,2
,22,12,0,1,0,,17321.88,21564.44,25564.67,0,,2
,22,12,0,1,0,,23981.43,23999.27,20759.1,0,,2
,22,12,0,1,0,,18701.2,21075.68,15971.27,0,,2
,22,12,0,1,0,,636.7617,517.4032,0,0,,2
,22,12,0,1,0,,21140.49,24516.68,25564.67,0,,2
,22,12,0,1,0,,13087.9,14317.21,13865.51,0,,2
,22,12,0,1,0,,9576.896,10498.45,0,0,,2
,22,12,0,1,0,,16026.8,18374.08,20688.17,0,,2
,22,12,0,1,0,,13413.14,12394.4,20971.9,0,,2
,22,12,0,1,0,,8530.647,10106.37,13425.15,0,,2
,22,12,0,1,0,,9794.375,19516.31,16594.87,0,,2
,22,12,0,1,0,,13848.1,10604.08,15957.97,0,,2
,22,12,0,1,0,,9339.825,10183.35,17419.44,0,,2
,22,12,0,1,0,,25862.32,18669.48,19479.39,0,,2
,22,12,0,1,0,,1222.583,0,0,0,,2
,22,12,0,1,0,,166.5377,3734.613,771.3733,0,,2
,22,12,0,1,0,,558.3911,243.4839,22677.19,0,,2
,22,12,0,1,0,,13366.12,13280.61,25564.67,0,,2
,22,12,0,1,0,,11532.24,15731.56,19414.37,0,,2
,22,12,0,1,0,,16242.32,13726.4,15360.97,0,,2
,22,12,0,1,0,,16924.15,19267.45,22049.16,0,,2
,22,12,0,1,0,,7478.521,6271.5,14750.67,0,,2
,22,12,0,1,0,,18569.93,19920.92,18199.68,0,,2
,22,12,0,1,0,,13352.4,14358.39,17051.49,0,,2
,22,12,0,1,0,,18129.1,17833.4,19371.52,0,,2
,22,12,0,1,0,,25862.32,25243.55,25276.51,0,,2
,22,12,0,1,0,,12637.27,12568.06,14998.92,0,,2
,22,12,0,1,0,,11385.3,11270.08,0,0,,2
,22,12,0,1,0,,18493.52,18205.79,20524.14,0,,2
,22,12,0,1,0,,10983.65,10333.74,16707.18,0,,2
,22,12,0,1,0,,10799.48,12401.56,12435.07,0,,2
,22,12,0,1,0,,14721.93,15846.15,25564.67,0,,2
,22,12,0,1,0,,12423.71,13035.34,17482.98,0,,2
,28,14,0,1,0,,24322.34,23970.63,25564.67,0,,2
,28,14,0,1,0,,8585.507,10120.69,11857.28,0,,2
,28,14,0,1,0,,15797.57,15933.87,1561.957,0,,2
,28,14,0,1,0,,0,0,18719.84,0,,2
,28,14,0,1,0,,21142.45,8591.758,25564.67,0,,2
,28,14,0,1,0,,11324.56,10212,20790.13,0,,2
,28,14,0,1,0,,15296,14220.53,12771.99,0,,2
,28,14,0,1,0,,24659.33,23639.42,25564.67,0,,2
,28,14,0,1,0,,14649.44,16963.31,25564.67,0,,2
,28,14,0,1,0,,12076.92,8400.193,25564.67,0,,2
,28,14,0,1,0,,0,0,1779.183,0,,2
,23,15,0,1,0,,6279.45,13278.82,19870.99,0,,2
,23,15,0,1,0,,6422.477,877.2581,1600.378,0,,2
,23,15,0,1,0,,1516.473,2331,14141.84,0,,2
,23,15,0,1,0,,11111,13729.98,17508.1,0,,2
,23,15,0,1,0,,2819.385,5254.597,437.4071,0,,2
,23,15,0,1,0,,20254.9,21666.48,23209.17,0,,2
,23,15,0,1,0,,1251.971,4563.532,4679.96,0,,2
,23,15,0,1,0,,8213.246,21756,25564.67,0,,2
,23,15,0,1,0,,0,0,21427.04,0,,2
,22,10,0,1,1,,15127.5,14200.84,23727.86,0,,2
,22,10,0,1,1,,5317.45,0,7328.046,0,,2
,27,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,27,16,0,1,0,,2415.776,5893.742,5548.863,0,,2
,27,16,0,1,0,,19980.6,20339.86,24992.79,0,,2
,27,16,0,1,0,,19124.4,20450.86,25564.67,0,,2
,27,16,0,1,0,,10188.19,9667.742,14741.8,0,,2
,27,16,0,1,0,,18744.3,20053.4,0,0,,2
,27,16,0,1,0,,21595.04,21408.68,24781.47,0,,2
,27,16,0,1,0,,9553.385,16787.86,25564.67,0,,2
,27,16,0,1,0,,13420.98,14327.95,14777.27,0,,2
,27,16,0,1,0,,11150.19,18857.47,25112.49,0,,2
,27,16,0,1,0,,0,8364.387,15106.8,0,,2
,27,16,0,1,0,,14322.24,15353.81,21546.73,0,,2
,27,16,0,1,0,,21885.01,22137.34,0,0,,2
,27,16,0,1,0,,24618.19,24069.1,25564.67,0,,2
,27,16,0,1,0,,20721.21,25243.55,25564.67,0,,2
,27,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,27,16,0,1,0,,21344.25,21030.92,25186.37,0,,2
,27,16,0,1,0,,13897.08,14299.31,18786.34,0,,2
,27,16,0,1,0,,11283.42,24072.68,783.1951,0,,2
,27,16,0,1,0,,17803.86,21097.16,25564.67,0,,2
,27,16,0,1,0,,5280.224,5285.032,25564.67,0,,2
,27,16,0,1,0,,462.387,0,542.3256,0,,2
,27,16,0,1,0,,23066.45,25161.19,25564.67,0,,2
,27,16,0,1,0,,17088.72,16386.82,18365.19,0,,2
,27,16,0,1,0,,15907.29,9927.339,17342.6,0,,2
,27,16,0,1,0,,10944.46,21238.6,25564.67,0,,2
,27,16,0,1,0,,11275.58,18932.66,25564.67,0,,2
,27,16,0,1,0,,0,10138.6,0,0,,2
,27,16,0,1,0,,23262.38,21883.11,25564.67,0,,2
,27,16,0,1,0,,23291.76,19872.58,25564.67,0,,2
,27,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,27,16,0,1,0,,1289.198,7388.661,9361.397,0,,2
,27,16,0,1,0,,20817.21,23537.37,25564.67,0,,2
,27,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,27,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,45,8,0,0,1,,23381.89,25243.55,25564.67,0,,2
,45,8,0,0,1,,0,0,0,0,,2
,26,17,0,1,0,,0,0,0,0,,2
,26,17,0,1,0,,9529.874,19788.44,25564.67,0,,2
,26,17,0,1,0,,23511.2,21483.87,25564.67,0,,2
,26,17,0,1,0,,21912.44,24267.82,25564.67,0,,2
,26,17,0,1,0,,12382.57,15640.26,25564.67,0,,2
,26,17,0,1,0,,12931.16,21224.27,0,0,,2
,26,17,0,1,0,,12547.14,19215.53,24379.53,0,,2
,26,17,0,1,0,,19230.2,20397.14,25564.67,0,,2
,26,17,0,1,0,,2835.059,0,0,0,,2
,26,17,0,1,0,,11481.3,8002.742,14283.71,0,,2
,26,17,0,1,0,,7055.32,8500.451,9849.048,0,,2
,26,17,0,1,0,,0,8262.339,19206.01,0,,2
,45,16,0,1,0,,25862.32,25243.55,24332.25,0,,2
,29,8,0,1,1,,3552.151,5372.758,3171.201,0,,2
,29,8,0,1,1,,16330.49,17364.34,24292.35,0,,2
,25,17,0,1,0,,6493.01,2178.823,0,0,,2
,25,17,0,1,0,,8348.436,3458.903,12780.86,0,,2
,25,17,0,1,0,,3389.531,1928.177,17846.5,0,,2
,25,17,0,1,0,,0,0,18668.12,0,,2
,25,17,0,1,0,,18409.27,18605.03,25564.67,0,,2
,25,17,0,1,0,,84.24847,0,0,0,,2
,25,17,0,1,0,,4196.75,2042.758,4106.602,0,,2
,25,17,0,1,0,,10462.48,17849.52,0,0,,2
,25,17,0,1,0,,6716.367,10494.87,25564.67,0,,2
,52,6,0,0,1,,18048.77,13692.39,17836.16,1,,2
,40,18,0,0,0,,25862.32,25243.55,25564.67,0,,2
,17,11,0,0,1,,1312.709,3453.532,0,0,,2
,17,11,0,0,1,,0,325.8387,2158.958,0,,2
,17,11,0,0,1,,1163.804,1129.694,11241.07,0,,2
,17,11,0,0,1,,611.2913,0,0,0,,2
,17,11,0,0,1,,197.8859,3066.823,12788.25,0,,2
,17,11,0,0,1,,1549.78,9381.29,17482.98,0,,2
,17,11,0,0,1,,0,1589.806,10363.3,0,,2
,24,16,0,1,0,,12355.14,16483.5,17914.48,0,,2
,24,16,0,1,0,,17807.78,17461.02,20524.14,0,,2
,24,16,0,1,0,,20525.28,23356.55,25564.67,0,,2
,24,16,0,1,0,,2057.23,2148.387,17184.48,0,,2
,24,16,0,1,0,,10654.49,20588.71,23160.41,0,,2
,24,16,0,1,0,,0,5431.839,16089.49,0,,2
,24,16,0,1,0,,16240.36,16725.19,25564.67,0,,2
,24,16,0,1,0,,11187.41,12111.53,22662.41,0,,2
,24,16,0,1,0,,5297.857,13345.06,22284.12,0,,2
