treated,age,educ,nodegree,married,black,hisp,moa,re75,re76,re77,re78,re79,re74,afdc75,nchildren75,zero74,zero75,redif,lalonde,psid1,psid2,sample_lalonde,sample_dw,sample_early,sample
1,29,12,0,0,1,0,-14,1568.188,1995.646,6628.18,164.4381,,1065.703,1,1,0,0,,0,0,0,1,1,1,1
0,36,8,1,0,0,1,-11,0,0,0,0,2573.561,0,1,2,1,1,2573.561,1,0,0,1,1,,1
1,35,12,0,1,1,0,-5,0,0,2970.858,7866.012,,0,1,5,1,1,,0,0,0,1,1,,1
1,49,9,1,0,0,0,-12,0,0,8561.887,,,0,1,2,1,1,,0,0,0,1,1,,1
1,46,13,0,0,1,0,-14,296.0285,1511.64,4436.846,0,0,355.2342,1,1,0,0,-296.0285,1,0,0,1,1,1,1
1,22,9,1,0,1,0,-14,0,1367.685,3130.451,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1
1,32,6,1,0,0,1,-10,0,0,2598.169,0,0,0,1,2,1,1,0,1,0,0,1,1,,1
0,25,10,1,0,1,0,-13,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1
0,23,12,0,0,1,0,-18,745.6727,4139.095,7925.046,,4348.007,1491.345,1,1,0,0,3602.335,1,0,0,1,1,1,1
0,31,12,0,0,0,0,-7,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,,1
1,26,11,1,0,1,0,-9,0,0,3659.37,0,0,0,1,3,1,1,0,1,0,0,1,1,,1
0,34,11,1,0,1,0,-14,0,822.1003,2692.074,688.5932,0,0,1,5,1,1,0,1,0,0,1,1,1,1
1,32,12,0,0,0,1,-9,0,0,6489.344,2681.05,0,0,1,2,1,1,0,1,0,0,1,1,,1
1,42,12,0,0,1,0,-7,0,0,,,0,0,1,1,1,1,0,1,0,0,1,1,,1
0,49,8,1,0,1,0,-14,0,0,0,0,0,0,1,2,1,1,0,1,0,0,1,1,1,1
0,30,7,1,0,0,1,-14,993.8663,0,,,6984.714,1192.64,1,3,0,0,5990.848,1,0,0,1,1,1,1
0,39,11,1,0,0,1,-8,0,0,0,5256.425,8212.619,0,1,1,1,1,8212.619,1,0,0,1,1,,1
1,48,8,1,0,0,0,-10,0,0,6287.52,8834.014,9267.858,0,1,1,1,1,9267.858,1,0,0,1,1,,1
0,23,8,1,0,1,0,-19,0,0,0,,4943.881,0,1,1,1,1,4943.881,1,0,0,1,1,1,1
0,27,11,1,0,1,0,-9,0,92.24279,5125.717,0,0,0,1,1,1,1,0,1,0,0,1,1,,1
0,30,5,1,0,1,0,-20,0,2986.245,8952.955,,8409.708,0,1,1,1,1,8409.708,1,0,0,1,1,1,1
0,32,10,1,0,1,0,-19,1048.61,2594.821,427.2583,,0,2192.548,1,2,0,0,-1048.61,1,0,0,1,1,1,1
1,34,10,1,0,0,0,-11,6171.242,1853.817,12156.2,3326.687,5525.132,6171.242,1,1,0,0,-646.1104,1,0,0,1,,,1
1,32,11,1,0,1,0,-9,2703.788,2222.14,7010.994,7884.628,,2703.788,1,3,0,0,,0,0,0,1,,,1
1,37,8,1,0,1,0,-10,222.5349,315.792,3855.435,3859.843,,222.5349,1,4,0,0,,0,0,0,1,,,1
1,48,8,1,0,1,0,-21,0,3356.402,,,,0,1,1,1,1,,0,0,0,1,1,1,1
1,35,12,0,0,1,0,-10,3645.79,607.6316,2112.297,0,2878.328,3645.79,1,6,0,0,-767.4619,1,0,0,1,,,1
1,26,12,0,0,1,0,-9,0,0,6194.145,1152.791,0,0,1,2,1,1,0,1,0,0,1,1,,1
1,28,7,1,0,1,0,-14,1442.372,2132.061,10256.69,9419.819,11895.94,1176.995,1,2,0,0,10453.56,1,0,0,1,1,1,1
0,34,11,1,0,0,0,-16,397.2343,336.878,406.5891,,0,0,1,2,1,0,-397.2343,1,0,0,1,1,1,1
1,33,9,1,0,1,0,-11,0,0,4017.335,0,0,0,1,5,1,1,0,1,0,0,1,1,,1
0,29,10,1,0,1,0,-7,0,0,4202.797,8069.957,9267.858,0,1,2,1,1,9267.858,1,0,0,1,1,,1
1,29,11,1,0,1,0,-10,0,0,8144.809,1812.724,,0,1,4,1,1,,0,0,0,1,1,,1
1,26,11,1,0,1,0,-7,0,0,1764.793,0,,0,1,3,1,1,,0,0,0,1,1,,1
0,26,11,1,1,1,0,-5,4852.217,3892.005,,,14898.28,4852.217,1,1,0,0,10046.06,1,0,0,1,,,1
1,26,12,0,0,1,0,-9,0,0,2632.315,0,0,0,1,2,1,1,0,1,0,0,1,1,,1
1,48,3,1,0,0,1,-11,925.6116,77.1343,,,,925.6116,1,2,0,0,,0,0,0,1,,,1
0,34,11,1,0,1,0,-11,5739.305,478.2754,0,0,2977.246,5739.305,1,4,0,0,-2762.058,1,0,0,1,,,1
0,33,10,1,0,1,0,-11,1326.788,110.5657,,0,0,1326.788,1,3,0,0,-1326.788,1,0,0,1,,,1
1,32,10,1,0,1,0,-20,0,7209.87,,,0,0,1,4,1,1,0,1,0,0,1,1,1,1
0,37,12,0,0,1,0,-10,0,0,6726.99,10644.14,16599.05,0,1,2,1,1,16599.05,1,0,0,1,1,,1
1,26,11,1,0,1,0,-20,220.7514,4968.827,238.9796,,0,0,1,1,1,0,-220.7514,1,0,0,1,1,1,1
0,30,8,1,0,0,1,-14,0,0,0,1592.338,8896.331,0,1,3,1,1,8896.331,1,0,0,1,1,1,1
0,37,11,1,0,1,0,-15,1617.199,2367.803,0,0,,947.2184,1,2,0,0,,0,0,0,1,1,1,1
1,27,10,1,0,1,0,-16,0,2746.811,3361.22,,,0,1,2,1,1,,0,0,0,1,1,1,1
1,26,10,1,0,1,0,-15,1564.427,3007.13,4051.679,,0,1420.937,1,1,0,0,-1564.427,1,0,0,1,1,1,1
0,39,11,1,0,0,1,-20,0,,,,0,0,1,1,1,1,0,1,0,0,1,1,1,1
1,32,11,1,0,1,0,-15,0,0,0,0,,0,1,3,1,1,,0,0,0,1,1,1,1
1,22,9,1,0,1,0,-14,0,1577.325,788.6624,0,,0,1,1,1,1,,0,0,0,1,1,1,1
1,50,10,1,0,1,0,-7,1710,712.5,4776.928,1789.717,4170.13,1710,1,1,0,0,2460.13,1,0,0,1,,,1
0,33,11,1,0,1,0,-15,256.9216,1206.515,2386.648,,6239.714,0,1,1,1,0,5982.792,1,0,0,1,1,1,1
0,48,10,1,0,1,0,-13,0,0,0,4366.044,5560.227,0,1,3,1,1,5560.227,1,0,0,1,1,1,1
0,27,11,1,0,1,0,-14,0,0,4818.693,11039,10703.28,0,1,3,1,1,10703.28,1,0,0,1,1,1,1
1,28,12,0,0,1,0,-14,0,1655.595,9630.222,10003.88,11065.98,0,1,1,1,1,11065.98,1,0,0,1,1,1,1
1,27,11,1,0,1,0,-17,2333.206,3895.085,6272.943,,8062.305,3999.781,1,1,0,0,5729.099,1,0,0,1,1,1,1
1,33,12,0,0,1,0,-17,1203.17,4474.286,3498.188,,0,0,1,3,1,0,-1203.17,1,0,0,1,1,1,1
1,29,11,1,0,1,0,-19,0,5084.473,9717.303,,0,0,1,1,1,1,0,1,0,0,1,1,1,1
0,35,12,0,0,1,0,-11,0,0,2575.98,10129.04,,0,1,2,1,1,,0,0,0,1,1,,1
1,33,8,1,0,0,0,-11,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,,1
1,43,11,1,0,1,0,-18,0,4775.817,5952.583,,0,0,1,0,1,1,0,1,0,0,1,1,1,1
0,42,12,0,0,0,0,-16,0,1207.773,4637.709,,5212.663,0,1,1,1,1,5212.663,1,0,0,1,1,1,1
0,36,6,1,0,0,1,-10,0,0,6550.628,23247.4,24066.09,0,1,4,1,1,24066.09,1,0,0,1,1,,1
1,43,6,1,0,1,0,-19,3752.057,8650.698,1765.99,,,535.8812,1,0,0,0,,0,0,0,1,1,1,1
0,24,10,1,0,1,0,-13,0,0,0,,0,0,1,1,1,1,0,1,0,0,1,1,1,1
1,43,9,1,0,0,1,-5,0,0,3249.999,7597.833,5490.463,0,1,1,1,1,5490.463,1,0,0,1,1,,1
1,24,11,1,0,1,0,-19,7847.221,5163.907,6594.635,,1758.212,13309.55,1,1,0,0,-6089.009,1,0,0,1,1,1,1
0,30,12,0,0,1,0,-9,0,458.0224,,,,0,1,1,1,1,,0,0,0,1,1,,1
1,23,12,0,0,1,0,-15,2095.827,2483.392,3235.193,,0,2794.436,1,1,0,0,-2095.827,1,0,0,1,1,1,1
1,32,11,1,0,1,0,-8,0,294.1888,146.3633,249.0335,3096.672,0,1,1,1,1,3096.672,1,0,0,1,1,,1
1,40,12,0,0,1,0,-15,0,2267.46,7239.35,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1
0,31,10,1,0,0,1,-7,0,0,306.0826,0,0,0,1,4,1,1,0,1,0,0,1,1,,1
1,38,11,1,0,1,0,-20,0,7988.961,2833.896,,7133.908,0,1,1,1,1,7133.908,1,0,0,1,1,1,1
1,30,8,1,0,0,1,-7,8575.716,7254.645,7176.71,10417.38,4678.19,8575.716,1,1,0,0,-3897.526,1,0,0,1,,,1
0,28,8,1,0,0,1,-11,0,0,,,0,0,1,3,1,1,0,1,0,0,1,1,,1
0,35,11,1,0,1,0,-14,0,0,0,0,0,0,1,3,1,1,0,1,0,0,1,1,1,1
1,37,12,0,0,1,0,-8,0,0,4115.895,118.1339,0,0,1,1,1,1,0,1,0,0,1,1,,1
0,34,11,1,0,0,1,-5,0,0,3453.477,9410.993,9909.351,0,1,1,1,1,9909.351,1,0,0,1,1,,1
0,29,9,1,0,1,0,-5,0,0,0,,,0,1,2,1,1,,0,0,0,1,1,,1
1,56,7,1,0,1,0,-11,0,0,10576.52,9370.463,1812.591,0,1,1,1,1,1812.591,1,0,0,1,1,,1
1,26,12,0,0,1,0,-15,0,1921.959,11099,16311.41,16680.52,0,1,3,1,1,16680.52,1,0,0,1,1,1,1
1,36,12,0,0,1,0,-11,0,0,9762.386,21386.71,10425.33,0,1,3,1,1,10425.33,1,0,0,1,1,,1
1,36,10,1,0,1,0,-11,8639.611,3265.144,19111.22,18586.87,0,8639.611,1,3,0,0,-8639.611,1,0,0,1,,,1
0,44,8,1,0,1,0,-6,8677.701,5182.057,0,6608.473,7588.612,8677.701,1,4,0,0,-1089.089,1,0,0,1,,,1
1,32,8,1,0,1,0,-13,7452.914,8600.035,8867.222,,12077.89,7022.211,1,2,0,0,4624.975,1,0,0,1,1,1,1
0,25,7,1,0,1,0,-15,0,,,,,0,1,2,1,1,,0,0,0,1,1,1,1
1,35,12,0,0,0,1,-12,0,0,8935.722,10524.93,,0,1,3,1,1,,0,0,0,1,1,,1
1,33,10,1,0,1,0,-13,0,811.7908,9770.18,1470.217,0,0,1,3,1,1,0,1,0,0,1,1,1,1
1,27,12,0,0,1,0,-14,4826.148,2213.233,8695.462,,,4707.765,1,1,0,0,,0,0,0,1,1,1,1
0,33,9,1,0,1,0,-13,2859.912,,,,8340.26,3119.904,1,3,0,0,5480.348,1,0,0,1,1,1,1
1,26,13,0,0,1,0,-8,5346.659,1782.22,5064.243,1400.477,,5346.659,1,1,0,0,,0,0,0,1,,,1
0,35,12,0,0,1,0,-11,0,0,0,948.3864,0,0,1,2,1,1,0,1,0,0,1,1,,1
0,32,10,1,0,1,0,-7,0,0,,,,0,1,3,1,1,,0,0,0,1,1,,1
1,27,11,1,0,1,0,-6,0,151.2412,3828.658,0,,0,1,1,1,1,,0,0,0,1,1,,1
0,28,9,1,0,1,0,-13,0,0,0,0,0,0,1,3,1,1,0,1,0,0,1,1,1,1
1,32,10,1,0,1,0,-10,4290.44,3138.664,7357.792,1989.554,0,4290.44,1,2,0,0,-4290.44,1,0,0,1,,,1
1,30,11,1,0,1,0,-10,2187.516,364.5861,8302.624,1559.324,615.2704,2187.516,1,3,0,0,-1572.246,1,0,0,1,,,1
1,27,10,1,0,1,0,-13,307.494,545.9376,2695.246,0,0,335.448,1,2,0,0,-307.494,1,0,0,1,1,1,1
0,31,12,0,0,1,0,-10,1151.358,646.2743,71.22068,2939.3,7645.292,1151.358,1,1,0,0,6493.934,1,0,0,1,,,1
1,39,13,0,0,1,0,-11,0,807.0851,1257.343,0,10522.46,0,1,2,1,1,10522.46,1,0,0,1,1,,1
0,35,10,1,0,1,0,-11,0,0,,10109.92,10581.9,0,1,5,1,1,10581.9,1,0,0,1,1,,1
0,30,9,1,0,1,0,-16,0,0,5708.684,,12030.18,0,1,4,1,1,12030.18,1,0,0,1,1,1,1
0,40,9,1,0,1,0,-19,0,0,0,,0,0,1,2,1,1,0,1,0,0,1,1,1,1
1,27,11,1,0,1,0,-15,0,2569.804,6719.018,7659.896,12162.83,0,1,1,1,1,12162.83,1,0,0,1,1,1,1
1,40,11,1,0,0,0,-17,0,3969.177,7117.095,,9896.242,0,1,6,1,1,9896.242,1,0,0,1,1,1,1
1,42,11,1,0,0,0,-16,0,765.6378,2384.885,,0,0,1,2,1,1,0,1,0,0,1,1,1,1
1,23,11,1,0,1,0,-19,0,6088.334,3678.425,,,0,1,1,1,1,,0,0,0,1,1,1,1
1,23,11,1,0,1,0,-6,3537.274,2750.67,4561.083,4947.188,5961.283,3537.274,1,2,0,0,2424.009,1,0,0,1,,,1
0,41,12,0,0,1,0,-14,0,0,0,0,14795.26,0,1,2,1,1,14795.26,1,0,0,1,1,1,1
0,29,11,1,0,1,0,-9,0,922.2777,1208.45,8554.922,0,0,1,1,1,1,0,1,0,0,1,1,,1
1,29,7,1,0,1,0,-15,0,2807.315,19711.15,,19976.77,0,1,2,1,1,19976.77,1,0,0,1,1,1,1
0,30,12,0,0,0,1,-9,0,0,0,0,0,0,1,3,1,1,0,1,0,0,1,1,,1
1,35,8,1,0,1,0,-13,0,450.9876,3865.418,0,0,0,1,2,1,1,0,1,0,0,1,1,1,1
1,45,11,1,0,1,0,-16,0,3454.815,9927.357,,6221.185,0,1,5,1,1,6221.185,1,0,0,1,1,1,1
1,38,7,1,0,1,0,-17,0,4329.981,5616.872,,0,0,1,3,1,1,0,1,0,0,1,1,1,1
1,50,7,1,0,1,0,-20,0,7209.87,4634.084,,0,0,1,2,1,1,0,1,0,0,1,1,1,1
1,34,12,0,0,1,0,-13,0,854.5167,8190.323,2231.96,8299.527,0,1,4,1,1,8299.527,1,0,0,1,1,1,1
0,29,11,1,0,1,0,-12,0,0,0,12967.77,12162.83,0,1,2,1,1,12162.83,1,0,0,1,1,,1
0,31,10,1,0,1,0,-13,0,0,0,1695.652,0,0,1,3,1,1,0,1,0,0,1,1,1,1
1,27,15,0,0,1,0,-15,2566.54,3023.297,10294.17,13756.14,,3422.053,1,4,0,0,,0,0,0,1,1,1,1
0,35,10,1,0,1,0,-13,4933.566,,,10376.5,9452.915,5382.072,1,6,0,0,4519.349,1,0,0,1,1,1,1
0,26,12,0,0,1,0,-7,0,0,992.195,1962.819,1394.012,0,1,1,1,1,1394.012,1,0,0,1,1,,1
1,26,10,1,0,1,0,-14,0,1089.769,2900.365,,,0,1,2,1,1,,0,0,0,1,1,1,1
1,29,12,0,0,1,0,-10,0,0,8532.312,8568.884,,0,1,1,1,1,,0,0,0,1,1,,1
1,27,10,1,0,1,0,-15,4558.748,1619.614,3778.449,0,0,6078.331,1,1,0,0,-4558.748,1,0,0,1,1,1,1
0,24,12,0,0,1,0,-14,0,191.1969,5312.834,4522.679,,0,1,1,1,1,,0,0,0,1,1,1,1
1,36,10,1,0,1,0,-10,0,0,7776.54,11668.39,16569.73,0,1,2,1,1,16569.73,1,0,0,1,1,,1
1,38,12,0,0,1,0,-10,0,0,8714.927,5806.154,0,0,1,2,1,1,0,1,0,0,1,1,,1
1,26,10,1,0,1,0,-9,0,0,1911.38,0,0,0,1,3,1,1,0,1,0,0,1,1,,1
0,29,11,1,0,1,0,-8,0,0,0,0,4007.637,0,1,1,1,1,4007.637,1,0,0,1,1,,1
1,25,11,1,0,1,0,-10,0,0,7383.338,11979.82,13622.37,0,1,1,1,1,13622.37,1,0,0,1,1,,1
0,42,10,1,0,1,0,-7,0,0,2514.642,1424.291,,0,1,3,1,1,,0,0,0,1,1,,1
0,38,13,0,0,1,0,-13,0,0,4051.715,,,0,1,2,1,1,,0,0,0,1,1,1,1
0,37,12,0,0,1,0,-8,0,0,0,0,3543.683,0,1,1,1,1,3543.683,1,0,0,1,1,,1
0,24,12,0,0,1,0,-16,1191.268,0,0,,16749.6,1604.565,1,2,0,0,15558.33,1,0,0,1,1,1,1
1,27,14,0,0,1,0,-10,0,0,8416.594,1670.7,0,0,1,2,1,1,0,1,0,0,1,1,,1
0,41,10,1,0,1,0,-5,1288.903,751.8598,0,0,585.3618,1288.903,1,4,0,0,-703.5408,1,0,0,1,,,1
0,40,12,0,0,1,0,-10,0,0,5558.972,5191.86,8479.318,0,1,6,1,1,8479.318,1,0,0,1,1,,1
0,27,8,1,0,1,0,-15,4546.943,2634.477,14991.68,12529.69,2359.949,6062.591,1,1,0,0,-2186.994,1,0,0,1,1,1,1
0,42,7,1,1,0,1,-8,0,2430.429,5528.759,9235.837,,0,1,2,1,1,,0,0,0,1,1,,1
1,29,12,0,0,1,0,-15,0,2591.383,7167.019,13443.96,11954.32,0,1,2,1,1,11954.32,1,0,0,1,1,1,1
0,35,13,0,0,1,0,-15,0,0,2295.45,3746.971,4517.694,0,1,1,1,1,4517.694,1,0,0,1,1,1,1
1,23,8,1,0,1,0,-19,2629.632,5073.573,3584.883,,0,1157.216,1,1,0,0,-2629.632,1,0,0,1,1,1,1
1,34,11,1,0,1,0,-8,2371.27,790.4234,6387.969,3940.824,,2371.27,1,4,0,0,,0,0,0,1,,,1
1,27,10,1,0,1,0,-13,2037.816,712.0917,8679.323,2681.996,7262.086,2223.072,1,1,0,0,5224.27,1,0,0,1,1,1,1
1,31,12,0,0,1,0,-8,0,0,5748.66,12981.57,12386.69,0,1,1,1,1,12386.69,1,0,0,1,1,,1
1,37,12,0,0,1,0,-10,0,0,6633.66,1995.697,3262.94,0,1,3,1,1,3262.94,1,0,0,1,1,,1
0,28,11,1,0,1,0,-8,,,2528.473,0,0,,1,1,0,0,,0,0,0,1,,,1
0,40,5,1,0,0,1,-9,0,0,5318.667,9026.25,8760.18,0,1,1,1,1,8760.18,1,0,0,1,1,,1
0,25,12,0,0,1,0,-10,0,0,0,0,1027.143,0,1,1,1,1,1027.143,1,0,0,1,1,,1
1,39,9,1,0,0,1,-16,0,3569.953,6908.809,,0,0,1,4,1,1,0,1,0,0,1,1,1,1
1,34,10,1,0,1,0,-7,1710,712.5,4392.933,4074.865,0,1710,1,1,0,0,-1710,1,0,0,1,,,1
1,35,11,1,0,1,0,-5,0,0,3379.929,,13587.13,0,1,2,1,1,13587.13,1,0,0,1,1,,1
1,26,12,0,0,0,1,-5,0,0,3567.211,3858.94,0,0,1,1,1,1,0,1,0,0,1,1,,1
1,25,12,0,0,1,0,-16,0,1087.215,,,,0,1,1,1,1,,0,0,0,1,1,1,1
1,25,9,1,0,1,0,-14,0,1433.911,,712.1453,0,0,1,3,1,1,0,1,0,0,1,1,1,1
0,26,7,1,0,1,0,-9,0,678.1498,3766.706,12207.79,11204.36,0,1,3,1,1,11204.36,1,0,0,1,1,,1
0,22,12,0,0,1,0,-10,0,0,0,3206.509,10374.41,0,1,1,1,1,10374.41,1,0,0,1,1,,1
0,26,10,1,0,1,0,-9,7561.637,5829.056,425.3006,3161.888,0,7561.637,1,1,0,0,-7561.637,1,0,0,1,,,1
0,25,11,1,0,1,0,-13,0,0,0,1383.851,4357.523,0,1,2,1,1,4357.523,1,0,0,1,1,1,1
1,34,12,0,0,1,0,-7,0,0,5474.037,9078.151,3634.392,0,1,3,1,1,3634.392,1,0,0,1,1,,1
1,24,8,1,0,1,0,-6,0,0,5186.369,,1015.89,0,1,1,1,1,1015.89,1,0,0,1,1,,1
1,36,10,1,0,1,0,-7,0,0,5738.878,5016.681,1765.89,0,1,1,1,1,1765.89,1,0,0,1,1,,1
0,28,9,1,0,1,0,-20,0,0,0,,0,0,1,2,1,1,0,1,0,0,1,1,1,1
0,28,10,1,0,1,0,-16,0,0,0,,0,0,1,2,1,1,0,1,0,0,1,1,1,1
1,27,10,1,0,1,0,-15,1110.134,2267.46,11536.76,15344.77,,1480.179,1,3,0,0,,0,0,0,1,1,1,1
1,41,9,1,0,0,1,-15,0,2677.746,9217.319,4023.985,,0,1,1,1,1,,0,0,0,1,1,1,1
1,37,9,1,0,1,0,-5,0,0,2993.385,5505.517,0,0,1,5,1,1,0,1,0,0,1,1,,1
1,33,9,1,0,1,0,-16,0,2129.904,6482.256,,0,0,1,1,1,1,0,1,0,0,1,1,1,1
0,22,10,1,0,1,0,-15,0,0,0,0,,0,1,1,1,1,,0,0,0,1,1,1,1
1,45,8,1,1,1,0,-15,0,2591.383,1692.267,11421.04,16332.96,0,1,5,1,1,16332.96,1,0,0,1,1,1,1
1,32,12,0,0,1,0,-14,0,,,,,0,1,4,1,1,,0,0,0,1,1,1,1
1,35,9,1,0,1,0,-21,0,8227.371,9900.508,,14456.4,0,1,3,1,1,14456.4,1,0,0,1,1,1,1
0,32,11,1,1,1,0,-19,0,1545.804,,,10477.15,0,1,2,1,1,10477.15,1,0,0,1,1,1,1
0,33,13,0,0,1,0,-15,1065.703,1475.643,6700.525,5011.885,9778.729,1420.937,1,4,0,0,8713.025,1,0,0,1,1,1,1
1,50,11,1,0,1,0,-21,278.3753,7678.167,,,0,1113.501,1,2,0,0,-278.3753,1,0,0,1,1,1,1
1,35,10,1,0,1,0,-6,752.5982,376.2991,5497.772,10997.01,8940.229,752.5982,1,5,0,0,8187.63,1,0,0,1,,,1
0,36,12,0,0,1,0,-15,0,,,,,0,1,4,1,1,,0,0,0,1,1,1,1
1,32,10,1,0,1,0,-9,0,1150.18,3304.649,0,2723.639,0,1,3,1,1,2723.639,1,0,0,1,1,,1
0,33,11,1,0,1,0,-5,0,0,0,177.0468,0,0,1,2,1,1,0,1,0,0,1,1,,1
1,31,9,1,0,1,0,-5,0,0,2313.918,3622.868,92.42579,0,1,2,1,1,92.42579,1,0,0,1,1,,1
0,38,12,0,0,1,0,-16,0,1737.305,1945.926,,,0,1,1,1,1,,0,0,0,1,1,1,1
0,34,11,1,0,1,0,-16,2515.045,0,720.1959,,,3199.647,1,4,0,0,,0,0,0,1,1,1,1
1,48,9,1,0,1,0,-15,2701.955,4131.782,7097.242,0,0,2605.124,1,3,0,0,-2701.955,1,0,0,1,1,1,1
0,34,10,1,0,1,0,-5,0,0,0,3667.948,7740.149,0,1,2,1,1,7740.149,1,0,0,1,1,,1
1,28,-1,1,0,1,0,-19,237.581,6324.744,12034.29,,10848.94,0,1,1,1,0,10611.35,0,0,0,1,1,1,1
0,35,12,0,0,1,0,-5,0,0,,,,0,1,1,1,1,,0,0,0,1,1,,1
0,32,10,1,0,1,0,-7,0,0,1446.332,0,,0,1,3,1,1,,0,0,0,1,1,,1
1,37,11,1,0,1,0,-11,0,0,9367.668,833.0765,0,0,1,3,1,1,0,1,0,0,1,1,,1
1,36,11,1,0,1,0,-14,0,1583.634,2347.013,0,0,0,1,2,1,1,0,1,0,0,1,1,1,1
0,37,10,1,1,0,1,-9,0,0,0,0,0,0,1,3,1,1,0,1,0,0,1,1,,1
1,40,12,0,0,1,0,-9,0,0,5846.082,2614.243,0,0,1,1,1,1,0,1,0,0,1,1,,1
0,39,10,1,0,1,0,-8,0,0,0,0,0,0,1,2,1,1,0,1,0,0,1,1,,1
0,26,8,1,0,1,0,-9,0,0,6415.257,10044.28,13832.6,0,1,1,1,1,13832.6,1,0,0,1,1,,1
1,41,6,1,0,1,0,-11,0,0,4848.412,0,0,0,1,4,1,1,0,1,0,0,1,1,,1
1,33,12,0,0,1,0,-5,2398.093,1398.888,,,1277.204,2398.093,1,3,0,0,-1120.889,1,0,0,1,,,1
1,31,12,0,0,0,1,-13,0,783.3124,,,0,0,1,3,1,1,0,1,0,0,1,1,1,1
1,27,7,1,0,1,0,-16,0,3454.815,,,,0,1,2,1,1,,0,0,0,1,1,1,1
1,37,9,1,0,1,0,-16,953.2651,2845.209,4796.679,,0,1429.898,1,3,0,0,-953.2651,1,0,0,1,1,1,1
1,35,12,0,0,1,0,-19,0,5058.804,3451.505,,0,0,1,5,1,1,0,1,0,0,1,1,1,1
0,34,10,1,0,1,0,-6,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,,1
0,22,11,1,0,1,0,-15,0,1326.77,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1
,46,12,0,0,0,0,,11277.16,3183.434,16695.47,16953.62,17922.08,16217.85,0,0,0,0,6644.925,,1,,0,0,0,2
,29,12,0,0,1,0,,21480.29,23706.42,22578.64,20687.76,21249.48,23252.09,0,0,0,0,-230.8145,,1,,0,0,0,2
,40,11,1,0,1,0,,0,0,0,0,0,0,1,5,1,1,0,,1,1,0,0,0,2
,37,12,0,0,1,0,,0,0,0,0,0,0,1,2,1,1,0,,1,1,0,0,0,2
,31,12,0,0,1,0,,10795.64,15578.51,13594.89,14481.43,13129.24,11919.14,0,0,0,0,2333.604,,1,,0,0,0,2
,42,9,1,0,1,0,,0,0,0,0,0,0,1,4,1,1,0,,1,1,0,0,0,2
,21,13,0,0,1,0,,0,8297.247,7155.203,511.2833,0,0,1,1,1,1,0,,1,1,0,0,0,2
,22,15,0,0,1,0,,15215.21,9313.237,14151.4,13742.58,19229.7,19539.57,0,0,0,0,4014.49,,1,,0,0,0,2
,35,17,0,0,0,0,,23270.32,22859.76,23055.65,24234.24,23075.64,24424.46,0,0,0,0,-194.6816,,1,,0,0,0,2
,35,7,1,0,1,0,,0,3738.841,0,0,0,1563.166,0,0,0,1,0,,1,,0,0,0,2
,55,9,1,0,0,0,,16120.96,18253.95,0,0,0,17390.22,0,0,0,0,-16120.96,,1,,0,0,0,2
,45,8,1,0,0,0,,0,2370.642,0,0,0,0,0,0,1,1,0,,1,,0,0,0,2
,28,12,0,0,1,0,,1347.889,711.1926,397.5113,0,318.2847,0,1,2,1,0,-1029.604,,1,1,0,0,0,2
,25,12,0,0,1,0,,7392.802,2370.642,11508.75,11341.33,6612.364,7514.919,1,3,0,0,-780.438,,1,1,0,0,0,2
,26,12,0,0,0,0,,6265.086,6773.263,7950.226,7388.486,5967.837,3517.123,1,3,0,0,-297.2485,,1,1,0,0,0,2
,26,12,0,0,1,0,,8234.113,10159.89,11130.32,11526.04,10609.49,5666.476,0,1,0,0,2375.376,,1,,0,0,0,2
,24,10,1,0,1,0,,0,338.6632,0,1034.388,1193.568,0,1,3,1,1,1193.568,,1,1,0,0,0,2
,29,11,1,0,1,0,,0,54.18611,60.42171,0,0,0,1,2,1,1,0,,1,1,0,0,0,2
,42,12,0,0,0,0,,7876.108,20319.79,21465.61,26962.06,21218.98,11723.74,0,4,0,0,13342.87,,1,,0,0,0,2
,48,7,1,0,1,0,,5907.081,5079.947,1372.209,3995.693,3723.931,4884.893,0,1,0,0,-2183.15,,1,,0,0,0,2
,50,8,1,0,1,0,,0,0,0,0,0,0,0,0,1,1,0,,1,,0,0,0,2
,24,14,0,0,1,0,,8950.123,9143.905,9540.271,13299.28,11007.34,9769.786,0,2,0,0,2057.222,,1,,0,0,0,2
,45,8,1,0,1,0,,8198.313,4179.104,0,0,0,7157.345,1,5,0,0,-8198.313,,1,1,0,0,0,2
,55,0,1,0,1,0,,0,0,0,0,0,0,0,0,1,1,0,,1,,0,0,0,2
,21,12,0,0,0,0,,14320.2,1862.647,4452.126,5319.71,4664.197,3165.411,0,1,0,0,-9656,,1,,0,0,0,2
,42,12,0,0,1,0,,0,0,2585.413,10719.22,9946.396,5861.872,0,2,0,1,9946.396,,1,,0,0,0,2
,20,12,0,0,0,0,,8842.722,10803.35,11766.33,12560.43,12598.77,6991.259,0,0,0,0,3756.047,,1,,0,0,0,2
